Age,Income,Experience,Education,Target
54.96714153011233,12923.146289747929,26.788936801741418,0.5855024945389639,25957.993834768335
48.61735698828815,17896.773386173205,27.80392263184117,0.7199094799015152,35895.298756533484
56.47688538100692,18286.427417366154,30.415256215876383,1.3736468025616309,36703.583277561505
65.23029856408026,15988.613653891905,30.269010260174515,1.3051851327167325,32134.51041968702
47.658466252766644,19193.571441669956,18.111653160214544,0.9895492030179259,38503.397893658184
47.6586304305082,22020.254284072693,20.310874800424386,1.058663691654391,44164.53996501802
65.79212815507391,29430.92950605265,27.5751763360433,1.6388324478942125,59015.3905900121
57.67434729152909,20872.889064159193,27.568929754561044,0.7042143055820851,41879.54505223883
45.30525614065048,21287.75195361382,27.575238431530238,1.2735486905850188,42677.62751777234
55.42560043585965,19627.770421169163,44.26365745327361,0.8989036737830529,39365.06106417549
45.365823071875376,10406.143923504793,27.854452553465833,0.8911593983863899,20918.17558316784
45.34270246429743,19867.430622753916,30.677828200902994,1.549388425993595,39821.37313181096
52.41962271566034,20301.15104970513,29.770008817466014,1.4127081744940149,40706.628353496155
30.86719755342202,32316.21056242643,28.25695625652899,1.4067548180003193,64702.44782543732
32.75082167486967,19038.19517609439,23.42365377679827,1.6527394035771645,38151.09417368588
44.37712470759027,21507.73671166806,28.794846102466337,1.0105019208163795,43102.980172543714
39.87168879665576,19826.441151473784,21.13587392731214,1.340976485647482,39763.00996063003
53.142473325952736,14156.60981190234,23.815906966299956,0.844866621703272,28442.304262784535
40.91975924478789,25714.114072575103,22.573182260854484,1.162083176244221,51534.73103721515
35.87696298664709,23759.66516343387,25.409370696931614,0.9349284728161578,47594.19698696046
64.65648768921554,23955.159735215235,36.573292833367546,1.0484979824963592,48075.278963409364
47.74223699513465,15453.062726026306,15.66367403704126,1.2975785127184567,31049.89795297048
50.67528204687924,27013.971554680495,28.43130095187257,0.5908896583832637,54137.78681088095
35.75251813786544,12990.744686038595,16.936420644051744,2.0461936378427303,26083.28897322347
44.556172754748175,22934.285469001352,22.640340671052833,0.496991309250149,45977.21766130247
51.10922589709866,30952.278129049893,30.444752984836832,0.3929056936061339,62027.867650357184
38.490064225776976,15047.318374346558,25.321400095477316,1.5790554367500338,30170.37088380518
53.75698018345672,17168.51135198614,19.61127611035347,1.3958313469814678,34482.716401692014
43.99361310081195,20498.256825438206,21.42348145370016,1.3120599085260776,41113.50381240942
47.083062502067236,17482.621729419003,28.39798874467338,1.31417275463214,35052.87913213613
43.98293387770603,12246.682844669336,21.34816684141432,0.9938766135765427,24586.4290386509
68.52278184508938,20342.814874030137,26.082292947909874,0.5513728142570842,40834.43919646736
49.86502775262066,14688.481431369477,25.22785919951907,1.0379022790968633,29491.211600248578
39.422890710440996,22367.962153175908,21.741998261970913,0.6614191442439441,44832.06249936936
58.225449121031886,15402.878828830984,35.719720446626624,1.4875598667088756,30949.31579420963
37.791563500289776,27749.672025087697,28.169595111590056,0.9264713092489307,55575.83765235932
52.08863595004755,16083.733538318815,14.874287066711965,0.5872514016037442,32320.643966351436
30.403298761202244,18389.692418971623,25.93227157384714,0.8393070791735033,36822.0918476798
36.71813951101569,24067.58608684835,21.69106767615806,1.206465727137812,48201.78849495765
51.96861235869123,13845.678417830224,29.26216667398112,0.7181377235980126,27806.40463435457
57.38466579995411,21137.299673020647,21.037396307836495,0.5888898022167843,42421.98235247988
51.7136828118997,26535.71377141214,24.426317792665504,1.1218436057459562,53195.21138511877
48.843517176117594,11962.583827193863,27.524936394902287,1.1224832855543614,24015.3487967511
46.98896304410711,20923.16929266152,29.328775970850607,0.7465284123144351,41946.153752165534
35.214780096325725,21299.413971242117,18.998517964721117,0.7644808471908386,42666.75221505704
42.801557916052914,23909.114358886553,23.327493820795258,1.1160249686788182,47923.919001121765
45.393612290402125,13815.246445609591,22.62527344419522,0.27595782925133794,27737.78158953132
60.57122226218915,13397.716934578619,21.73335383713144,0.2962681128117224,26936.630047888895
53.43618289568462,22609.707828084487,33.82727120140548,0.640777889373782,45327.04851832743
32.36959844637266,21484.92336616593,27.024908554804778,0.8932764241440764,43020.29241174061
53.24083969394795,21252.464251729383,18.695580228324772,1.1554537827990023,42641.75813013939
46.149177195836835,21732.24104748488,29.58930973527388,1.737678108474776,43576.78547570175
43.23077999694041,16599.876392107544,35.610780985063165,1.4288298116010096,33273.31584132296
56.11676288840868,21161.268485805016,30.162326302755734,0.9200307350182865,42455.284389651395
60.30999522495951,21465.362366493406,17.403150170229935,0.9904918960486556,43085.199876702856
59.31280119116199,16428.24290986816,22.578829635668743,0.4987353176810956,32995.12092712209
41.607824767773614,29328.872555723785,31.334555745933113,0.990743432003805,58739.45016569246
46.907876241487855,22369.164604558937,21.461652671906094,0.8556706805399308,44840.78628901299
53.31263431403564,14043.482513986757,27.219097140731144,1.1613592801690447,28206.3445885519
59.75545127122359,23282.768043169148,28.873170267146683,0.5863845282238385,46692.44582846647
45.2082576215471,15126.591648863392,20.365347642109583,1.2596732571205862,30384.205666743026
48.14341023336183,23935.42301871226,24.702373219691,1.7663694565012888,47987.407191097285
38.93665025993972,25792.97789503702,8.793663299654636,0.9456199257715712,51687.306090453305
38.037933759193294,15896.588408241449,19.878061793328552,1.2008558610494706,31885.61760348308
58.125258223941984,24816.88064622161,23.7371592430342,1.3450719958555561,49778.13340773286
63.56240028570823,22063.90463468249,18.761084090175753,0.7993897640570818,44292.14209691179
49.27989878419666,24110.30079997245,33.16205651965818,1.1120462409052083,48330.400109722956
60.03532897892024,29483.964913269738,17.849293110196836,1.0062962003908975,59133.86843191337
53.61636025047634,18773.059419985646,22.799777566515083,1.0488380492744158,37672.707433143216
43.54880245394876,16231.319178212552,25.653702886430455,0.6134951080722668,32552.113502591215
53.61395605508414,15552.427851872384,32.20636644533058,1.0122550871294713,31219.698780706156
65.38036566465969,15920.948575172808,17.8206892441028,1.248999145622725,31994.532997554197
49.64173960890049,19614.49145292948,30.815818760774796,1.725571803897521,39325.16034494199
65.64643655814007,21705.759874083218,25.051165305097935,1.4796354130426035,43591.949229622864
23.802548959102555,21383.453996650096,20.092456744760245,2.0765912287557784,42835.00958833915
58.21902504375224,24135.91624518012,27.310517371316354,0.6163262185559752,48406.115060131735
50.870470682381715,20065.009459389534,25.99529847786735,1.436160318360339,40256.58375433177
47.009926495341325,27267.670385786583,21.998915614206027,1.0916710028691758,54651.94303419766
50.91760776535502,18676.71583381022,25.349010424950094,2.094901466608836,37509.424290696676
30.124310853991073,33600.84583294809,23.0734320156912,0.5958508573224243,67271.62945383557
47.80328112162488,23128.33673882503,25.56758672625624,0.5801390789096119,46363.35346040529
53.57112571511746,15714.212217918586,28.310653372605234,0.7003036772779889,31540.617946904003
64.77894044741517,14645.537509694437,32.93008408072676,-0.061947862154903444,29419.64251209668
44.81729781726352,22412.362076215926,18.810922505865754,0.7371224891596195,44936.67991092931
41.91506397106812,18882.686073370747,35.665166873281336,0.620433669223151,37833.158249238055
44.982429564154636,23570.00247046046,15.239561002387491,1.0751968932381037,47243.24633548001
59.15402117702074,22366.188122867723,24.241074524822082,1.1708779878885798,44872.865358576295
53.287511096596845,19635.855436715636,27.941586032422883,1.9380854196079431,39388.535974734325
44.70239796232961,15766.031409657975,26.404959338675162,1.475211919093025,31650.810050141117
55.13267433113356,12425.763876570676,21.88650240089703,0.7115481721687984,24996.47016096375
50.9707754934804,17767.425239664895,23.959388748213623,0.550792664325821,35654.497959596374
59.68644990532889,24281.99397161736,22.534995326705836,1.2459595857532528,48730.27403927832
42.979469061226474,21070.46872065102,22.053176215278942,0.3398833964896789,42239.26918422173
46.723378534022316,13771.30610644006,29.248010485105123,1.9157293829271769,27639.876137655887
46.078918468678424,20865.90462925591,26.785077429825236,1.5897200603606434,41853.04823884761
35.364850518678814,21926.586898644186,21.535452023696728,0.7654121739476476,43936.18133211545
52.96120277064576,15580.712818994336,29.497999377166252,0.14343273545456126,31266.40694936887
52.610552721798896,20768.62552972764,26.536497604383047,1.6769361870827064,41661.75926536868
50.05113456642461,20291.04359223,29.0643105941948,0.9427300773736911,40684.601590121
47.65412866624853,14285.148510846884,28.14814420961806,1.6189081559867309,28665.303734848374
